lon,lat,FAA,SMW,TC,Faye,Disturbing_potential,Undulation,Cogeoid,Geoid
-105.94,33.43,28.40942058537621,-13.67392377385841,-46.18644470706081,32.5125209332024,3460366.232030656,3.532421697101852,-18.74990352571514,-18.73101853422891
-105.94,33.44,28.91709543189791,-13.05788991633744,-44.81538849150182,31.75749857516438,3456761.774252442,3.528739190295626,-18.77568399247337,-18.86119667207062
-105.94,33.45,29.35343178523181,-12.5005497508173,-49.31079972161498,36.81024997079768,3458820.860408418,3.530838155811492,-18.79539694411451,-18.82082440719622
-105.94,33.46,29.71369713490276,-12.00660052918829,-46.54285315273289,34.5362526235446,3466270.554116433,3.538439959887246,-18.80931939137275,-18.86741228657144
-105.94,33.47,29.94617439132708,-11.6279057803913,-50.22924239933921,38.60133661894791,3478602.134242794,3.551025276003803,-18.8179696570952,-18.91928044963023
-105.94,33.48,30.14214532711048,-11.27388011071162,-50.7542981527651,39.48041804205348,3494846.606013459,3.567604923441418,-18.82233653117459,-18.79600114632501
-105.94,33.49,30.31562581961771,-10.93116349927004,-50.66326804230001,39.73210454302997,3514961.70815295,3.588135750958355,-18.82246337886264,-19.00502661425168
-105.94,33.5,30.46888587893773,-10.59787226045592,-53.7448615011204,43.14698924066449,3539371.734253145,3.613050874601546,-18.81791789347646,-19.0019599549839
-105.93,32.5,-13.99362215520523,-21.61675022610143,-17.86310958936095,-3.753640636740478,3566495.108849543,3.641045641330338,-16.76296432938866,-18.1740885692078
-105.93,32.51,-14.57295830763906,-22.52427841070312,-0.1765755814580427,-22.34770282924508,3593445.117423633,3.668555919791977,-16.73887582100602,-16.77628287378831
-105.93,32.52,-15.21110338438302,-23.48546758337761,-0.3732487987087669,-23.11221878466885,3618897.196676181,3.694536913734629,-16.71664623617537,-16.81613165133113
-105.93,32.53,-15.90540964268439,-24.49826321724686,-1.325636060828119,-23.17262715641874,3641790.419022593,3.717905525521394,-16.6973745624116,-16.84674774269769
-105.93,32.54,-16.63787338451948,-25.54567458714882,-2.350895295506367,-23.19477929164245,3662075.4315044,3.738611377280737,-16.68112646912426,-16.82632583593987
-105.93,32.55,-17.36062735116138,-26.58123559489468,-4.374767413132375,-22.2064681817623,3679706.846101684,3.75660813911267,-16.66796295685432,-16.69151887540298
-105.93,32.56,-18.15136825335503,-27.68425822557037,-9.321791907208574,-18.3624663183618,3694024.585593942,3.771221946359693,-16.6585719187213,-16.76053438290825
-105.93,32.57,-18.93489005961601,-28.78073806614702,-22.42543558390596,-6.355302482241065,3704887.904025749,3.782309120376935,-16.65311039966606,-16.78366683247446
-105.93,32.58,-19.65324218895694,-29.81380867771804,-12.62003006535216,-17.19377861236588,3712347.253448264,3.789921176320227,-16.65153956999077,-16.81975868528379
-105.93,32.59,-20.29803558363346,-30.77656111416582,-16.32435878599124,-14.45220232817458,3716686.992237636,3.794348423052512,-16.65358110810848,-16.67261142229272
-105.93,32.6,-20.829472514808,-31.63112937837286,-11.61265146655269,-20.01847791182017,3718063.3740804,3.795750387096494,-16.65908676058051,-16.75827079066946
-105.93,32.61,-21.19447110776673,-32.3267702651865,-14.09678749010278,-18.22998277508371,3717308.127141056,3.794976182033934,-16.66721795806406,-16.84772206032118
-105.93,32.62,-21.33521148714499,-32.80830295778287,-14.69919410918611,-18.10910884859676,3714430.330646458,3.792035082249088,-16.67797522827091,-16.64577473303503
-105.93,32.63,-21.2013806351606,-33.02822285274306,-16.43973856550117,-16.58848428724188,3708635.927303857,3.786116446514676,-16.69217826045332,-16.78698417437756
-105.93,32.64,-20.77271698969707,-32.96910951789323,-15.45672731321563,-17.5123822046776,3700571.372209779,3.777880242546189,-16.70917537028881,-16.72082098973302
-105.93,32.65,-19.81971049027925,-32.40394293634017,-17.21049064848316,-15.19345228785702,3692703.085121266,3.769844419950165,-16.72645611774383,-16.89073089361208
-105.93,32.66,-18.46125514458981,-31.45184349768533,-14.79223077158903,-16.65961272609631,3685311.593493743,3.762295365718857,-16.74374084376614,-16.79595260140985
-105.93,32.67,-16.84716336526617,-30.26149154752784,-13.15406416778552,-17.10742737974232,3678487.395819039,3.755325467501258,-16.76094310057675,-16.86577024900661
-105.93,32.68,-15.03622184013511,-28.89047162243514,-11.10265325906708,-17.78781836336806,3671979.214117394,3.748678197260389,-16.77832456294361,-16.9103536190586
-105.93,32.69,-13.10532696679002,-27.4145007972329,-10.29495504443229,-17.11954575280061,3665742.158108322,3.742307726293863,-16.79593540946014,-16.9328544278209
-105.93,32.7,-11.12997361621092,-25.90793991824467,-9.482896481925128,-16.42504343631954,3659403.670822645,3.735833715740887,-16.81415952969811,-16.97223924047001
-105.93,32.71,-9.176607891109597,-24.43614171370427,-7.567808923714334,-16.86833278998994,3652565.677211785,3.728849776990019,-16.83340606281198,-16.77875585429239
-105.93,32.72,-7.29635645783128,-23.04916500008403,-7.614072173979619,-15.43509282610441,3645439.097509783,3.721571236465311,-16.85346163311368,-16.94446118740977
-105.93,32.73,-5.518110123528459,-21.77485813946987,-5.794524541413288,-15.98033359805658,3637967.540063667,3.713940525611272,-16.87438496177473,-16.96391910047179
-105.93,32.74,-4.080289199220715,-20.8507304798768,-4.223421361943154,-16.62730911793365,3630198.341686483,3.706005970641926,-16.89612808009607,-17.01125899449291
-105.93,32.75,-2.926322928040463,-20.21979221949732,-3.031223030597691,-17.18856918889963,3621851.678491741,3.697481905255705,-16.9189762211083,-16.97083725431135
-105.93,32.76,-1.94144051992771,-19.76722581325157,-2.443190508888319,-17.32403530436325,3612228.058732343,3.687654233253423,-16.94364226257258,-17.03090665041604
-105.93,32.77,-1.141383309797675,-19.50872516390518,-1.263271820729425,-18.24545334317576,3601371.825401442,3.67656822679381,-16.97007893561519,-17.01686043872213
-105.93,32.78,-0.510935656609945,-19.42894171633088,-0.5740814553906642,-18.85486026094022,3589806.695647168,3.664758540928795,-16.9977488183352,-17.09197807319873
-105.93,32.79,-0.0207938338353415,-19.49832138188503,-0.1722826079472835,-19.32603877393775,3577804.856641022,3.652503047441026,-17.02637051136197,-17.1302534674632
-105.93,32.8,0.367020771423995,-19.67848476943618,-0.1303003512657704,-19.54818441817041,3564985.21211928,3.639412694910957,-17.05632878838705,-17.13014048715196
-105.93,32.81,0.6935172650992172,-19.92784790293081,-0.1749659395229192,-19.75288196340789,3550977.74764878,3.625109746407067,-17.08799637027694,-17.11722142367137
-105.93,32.82,0.9825670311765862,-20.22180644053151,-0.2131139747909093,-20.0086924657406,3535276.546008959,3.609077726422087,-17.12188399110792,-17.31396805937839
-105.93,32.83,1.361306768187205,-20.4323964379073,-0.08167888561398921,-20.35071755229331,3518112.28535807,3.591552132836707,-17.15774970032229,-17.25807189008811
-105.93,32.84,1.783883897034684,-20.60478356633394,-0.07802568101808656,-20.52675788531585,3500134.813902335,3.573196382515491,-17.19492293237251,-17.38791325290424
-105.93,32.85,2.206174217382795,-20.78243916906649,-7.825405644593857,-12.95703352447264,3482514.629214558,3.555205407011843,-17.23220092734715,-16.78170702073594
-105.93,32.86,2.619824212983076,-20.97295841051528,-0.6085056826121982,-20.36445272790308,3465435.614034885,3.53776692619348,-17.26938747474352,-17.4414172867887
-105.93,32.87,3.009148501099844,-21.19116887715791,-0.2636234478077518,-20.92754542935015,3449155.945165057,3.521144503975813,-17.30620987616019,-17.34174559225281
-105.93,32.88,3.360907399495773,-21.44939505903312,-0.2226759576384756,-21.22671910139465,3433426.10868937,3.50508341691235,-17.34291309614165,-17.55537025561515
-105.93,32.89,3.665813525578415,-21.75600710720028,-0.4212807205212881,-21.33472638667899,3417461.428815365,3.488782611901487,-17.38028782486751,-17.48277025141559
-105.93,32.9,3.918068955201306,-22.11593126967637,-0.785979645671443,-21.32995162400492,3400453.777925895,3.471417097300936,-17.41914810837106,-17.3297569607388
-105.93,32.91,4.11472338277963,-22.53132399338938,-0.2774126962393542,-22.25391129715002,3386010.688832448,3.456669690323919,-17.45579962337908,-17.60674088984073
-105.93,32.92,4.255210753661231,-23.00205152927811,-0.426119707078204,-22.5759318221999,3376373.768915598,3.44682876750783,-17.48794194993117,-17.79059203829945
-105.93,32.93,4.341116474068258,-23.52592441522575,-1.116237465285805,-22.40968694993994,3371541.22843764,3.441892489388176,-17.51556437062582,-17.8227428622696
-105.93,32.94,4.376179593440611,-24.0986825362852,-1.686212564809314,-22.41246997147588,3371465.343650313,3.441812124063308,-17.53870257175669,-17.54506585690065
-105.93,32.95,4.366522543488827,-24.71373673384369,-0.2368681972409793,-24.47686853660271,3376388.110338259,3.446834704173069,-17.55709601177193,-17.64528226517965
-105.93,32.96,4.321060997637687,-25.36171144183754,-0.1085063771117039,-25.25320506472584,3387039.93241972,3.457705859618623,-17.56998511470437,-17.55257381948452
-105.93,32.97,4.251878443879832,-26.03000414882263,-0.2304536219963755,-25.79955052682625,3403597.074006003,3.474605517090349,-17.57717559744265,-17.91044611244827
-105.93,32.98,4.173364724905696,-26.7035730458083,-0.1053996923730823,-26.59817335343521,3425553.840614606,3.497017417119044,-17.57916898009396,-17.85789050168296
-105.93,32.99,4.092636122317344,-27.37446339055168,-0.148746597615142,-27.22571679293654,3451699.189360223,3.523705239263185,-17.57718648878082,-17.76822688172666
-105.93,33,3.957756099836843,-28.09360677652876,-0.1634395073781018,-27.93016726915066,3481170.075490391,3.553787924681439,-17.57209376157256,-17.98496416735287
-105.93,33.01,3.979486440184701,-28.64914858808334,-0.9464386523330572,-27.70270993575028,3513552.75842452,3.58684309385201,-17.56429745974099,-17.80434196918265
-105.93,33.02,4.311528372891189,-28.88675897046778,-0.4426372244452549,-28.44412174602252,3548424.296833996,3.622438976012838,-17.55421336771816,-17.88473877962704
-105.93,33.03,4.588827663988923,-29.17143906832644,-0.752123557552693,-28.41931551077374,3586000.257015062,3.66079562721882,-17.54160520481917,-17.78902444966489
-105.93,33.04,4.880520965765754,-29.43381949766626,-3.846876538214374,-25.58694295945189,3627581.548344669,3.703241082582645,-17.52512850308935,-17.42575495039749
-105.93,33.05,5.192413309239782,-29.66760493073525,-30.17492535787051,0.5073204271352552,3671437.646699863,3.748008716017271,-17.50653327793773,-17.58954932848065
-105.93,33.06,5.518433951372572,-29.87806839044788,-29.578982918677,-0.29908547177088,3714208.662538362,3.791668561522683,-17.48923273742932,-17.75830896201498
-105.93,33.07,5.853052551174187,-30.06964045185305,-30.13651466647349,0.06687421462044085,3755068.612515409,3.833377413351269,-17.47405321287173,-17.7258234243004
-105.93,33.08,6.191525515896501,-30.24571282171382,-30.77853114317134,0.5328183214575155,3793809.90595432,3.872923356796596,-17.46118965888541,-17.5324872225332
-105.93,33.09,6.520208134832501,-30.41844874162052,-28.63505251662249,-1.783396224998036,3829764.258870641,3.909624177982872,-17.45130727452313,-17.50965841811887
-105.93,33.1,6.820394177622802,-30.60519411580026,-28.15892644712871,-2.446267668671545,3861938.192377062,3.942465689609693,-17.44540320844231,-17.47011806343256
-105.93,33.11,7.100442884649965,-30.79706819084095,-25.26427621228662,-5.532791978554325,3889595.193252708,3.970696031386818,-17.44421228931818,-17.61554272639323
-105.93,33.12,7.376588560786331,-30.97801232623897,-25.62918670595398,-5.348825620284988,3912693.32942706,3.994272408630598,-17.4477603179854,-17.40717563061643
-105.93,33.13,7.663816543608846,-31.13320834061597,-17.347200619959,-13.78600772065696,3931328.412821309,4.013292642620458,-17.45593254764954,-17.45740939692073
-105.93,33.14,7.967884178557142,-31.25688238283328,-18.73270674000313,-12.52417564283015,3946098.61335477,4.028367385531472,-17.46810149928153,-17.75210105296112
-105.93,33.15,8.293412079532573,-31.34414296391333,-45.78946102871476,14.44531806480143,3957268.039642015,4.03976626190968,-17.48398085019432,-17.61526296194076
-105.93,33.16,8.644949114561314,-31.38989566871896,-32.21064669221244,0.8207510234934787,3965289.965107866,4.047952003609701,-17.5030913288003,-17.77386129194744
-105.93,33.17,9.028365735939587,-31.38746771408478,-26.44552066298898,-4.941947051095795,3970129.488581633,4.052888990065858,-17.52545220363414,-17.52487355204517
-105.93,33.18,9.453738983786025,-31.32580689372844,-24.61814458689269,-6.707662306835747,3970629.262286771,4.053395757189617,-17.55222880328838,-17.55923216773502
-105.93,33.19,9.940318009998009,-31.18470778354822,-24.01934776850736,-7.165360015040864,3966451.148285006,4.049127130186612,-17.58375041190139,-17.60684402250961
-105.93,33.2,10.50335605056898,-30.94850966680679,-24.74032982440309,-6.208179842403695,3961336.941063938,4.043902905703598,-17.6161816147494,-17.66611327098542
-105.93,33.21,11.13926768599777,-30.62109527969733,-24.88673568857479,-5.734359591122537,3956036.699002449,4.038488777330011,-17.64874139983498,-17.72484630178709
-105.93,33.22,11.84862008034543,-30.20222655613907,-24.71750667873066,-5.484719877408409,3950199.710670671,4.032526724863075,-17.68177279503193,-17.86654663141131
-105.93,33.23,12.63388678257616,-29.68956628753222,-29.90114039737292,0.2115741098407042,3943518.483629493,4.025702849001324,-17.71557505904568,-17.89760187832655
-105.93,33.24,13.49485589602409,-29.08318763744319,-26.46667542189786,-2.616512215545324,3935667.85797309,4.017685215857611,-17.75046586175539,-17.82544795436907
-105.93,33.25,14.42238477060891,-28.39180038169434,-26.71707029603299,-1.674730085661349,3925943.743129604,4.007755065603219,-17.78715009957178,-17.81615009523294
-105.93,33.26,15.38443709931744,-27.64674568428745,-30.47266144467639,2.825915760388938,3913875.001352051,3.995431447885821,-17.82609528310418,-17.81110218163191
-105.93,33.27,16.28841122228914,-26.93977491782425,-25.89415463765906,-1.045620280165192,3899565.617295428,3.980820520158635,-17.86718226096236,-18.00122938380014
-105.93,33.28,17.40651984907163,-25.99781998211256,-21.43102637019196,-4.566793611920602,3882467.120453979,3.963362389769962,-17.91095839878304,-18.1043939776202
-105.93,33.29,18.76033102991641,-24.79919296344451,-27.49586993622887,2.696676972784356,3862352.961665167,3.942825794598711,-17.95764291865229,-18.13653585525324
-105.93,33.3,20.02526211473742,-23.6690735933953,-29.91885562838995,6.249782034994652,3839136.799021062,3.919122601686328,-18.00731241942467,-18.51670669393681
-105.93,33.31,21.24862253016909,-22.5606762582247,-38.62251594881337,16.06183969058866,3812429.769411017,3.891855854610398,-18.0603528471496,-17.87998882042003
-105.93,33.32,22.43129779322771,-21.47345741012396,-37.8605370972052,16.38707968708125,3782027.064478892,3.860816487387264,-18.11696279777073,-18.09019690154208
-105.93,33.33,23.56035181642073,-20.42044296683889,-46.93914291826707,26.51869995142818,3749139.270841253,3.827240314837874,-18.17589654212812,-18.24407300729316
-105.93,33.34,24.62039722938061,-19.41683843466308,-40.55744753032156,21.14060909565848,3714256.957029971,3.791628130917422,-18.23664394172357,-18.41703485801403
-105.93,33.35,25.6019694212664,-18.47166397072579,-53.93469517379904,35.46303120307326,3677150.593366616,3.753745630032192,-18.29943054018281,-18.63510926613488
-105.93,33.36,26.51061478185875,-17.57872132975172,-55.06338764605987,37.48466631630815,3637776.256833617,3.713547980070603,-18.36429300165839,-18.57249737942561
-105.93,33.37,27.39135671683471,-16.6922657355608,-39.802758921615,23.11049318605421,3599220.812658487,3.674186346214627,-18.42807259708137,-18.42599234517666
-105.93,33.38,28.42823220913124,-15.62796334485756,-37.66107497434255,22.03311162948498,3563779.290733741,3.638003555758066,-18.48841954799293,-18.56085470960222
-105.93,33.39,29.44038635920879,-14.56800805245439,-63.11405694422936,48.54604889177497,3532519.371517136,3.606089517177878,-18.54423761469412,-18.44501102870762
-105.93,33.4,30.33060610228131,-13.61139516703406,-69.15366333808402,55.54226817104995,3506249.373536849,3.579269371936879,-18.59469595021813,-19.46903930386194
-105.93,33.41,31.07012319684145,-12.78851496284187,-50.80192208722486,38.01340712438299,3485297.289890097,3.557877930581282,-18.63945466851971,-19.4453259294169
-105.93,33.42,31.65965725936985,-12.09999720754422,-39.98140725362379,27.88141004607957,3469972.941943006,3.542231452379609,-18.67819306764538,-18.75633861194915
-105.93,33.43,32.11898655731056,-11.52708784574497,-40.17065942394655,28.64357157820157,3460464.064710784,3.532521566959202,-18.71071570940179,-18.83525143036346
-105.93,33.44,32.47856230386969,-11.04002186462458,-79.62271656365346,68.58269469902888,3456860.546929867,3.528840019638382,-18.73692767381262,-18.06410858261184
-105.93,33.45,32.75443203458417,-10.62314004736982,-56.43157573514159,45.80843568777178,3458916.496402527,3.530935783075434,-18.75707744573956,-18.36300869359409
-105.93,33.46,32.88520572380367,-10.33804938389221,-43.1616407298026,32.82359134591039,3466358.972878522,3.538530219570122,-18.77144174933788,-18.84741329159616
-105.93,33.47,33.01753469514369,-10.03835312966839,-47.34607166632355,37.30771853665516,3478684.134789343,3.551108983769799,-18.7805336405812,-18.89933900145394
-105.93,33.48,33.03957137364341,-9.836512404661335,-48.04491559535835,38.20840319069702,3494920.042777055,3.567679889066209,-18.78534463458079,-18.78212382889906
-105.93,33.49,33.05478488404333,-9.629633921489585,-51.59783317471688,41.96819925322729,3515026.123320066,3.58820150711254,-18.78591609828446,-18.9738702266243
-105.93,33.5,33.07123273779871,-9.410105786875647,-51.67452237910899,42.26441659223334,3539427.843277412,3.613108151647988,-18.78181425736802,-18.89354432756521
-105.92,32.5,-12.97275558143156,-21.67030257955048,-2.632305933572911,-19.03799664597757,3566545.706299707,3.641097296420212,-16.72413381834278,-16.87370252627104
-105.92,32.51,-13.49883687211695,-22.537722224959,-0.6146426840918575,-21.92307954086714,3593485.270679039,3.668596912337573,-16.69952862345442,-16.95671987183796
-105.92,32.52,-14.07497320490074,-23.45099779791053,-0.04572078183656056,-23.40527701607397,3618928.966258784,3.694569347343346,-16.67678629678666,-16.75022276683416
-105.92,32.53,-14.700063627286,-24.40967950516642,-0.6824781344013814,-23.72720137076504,3641817.996602298,3.717933679485288,-16.65700403866472,-16.81261037582331
-105.92,32.54,-15.37235350730043,-25.41297743094037,-1.131595195453404,-24.28138223548697,3662102.120751035,3.738638624322199,-16.6402488096518,-16.74743483686118
-105.92,32.55,-16.10352140411851,-26.47381533085718,-3.097683014292167,-23.37613231656501,3679734.531903327,3.756636403513108,-16.62658343888989,-16.77128818121033
-105.92,32.56,-16.78898732926609,-27.48899490741314,-13.19990893890708,-14.28908596850606,3694053.058767849,3.771251014563175,-16.61669833256582,-16.72331441175316
-105.92,32.57,-17.43720732261863,-28.46823136258899,-7.476024357448631,-20.99220700514037,3704917.624981488,3.78233946241288,-16.61075022183612,-16.77846991323111
-105.92,32.58,-18.07174462607509,-29.43632976344088,-6.114577367153643,-23.32175239628724,3712379.130598135,3.789953719581159,-16.60870018351684,-16.64621430210899
-105.92,32.59,-18.63914464510162,-30.34132478182437,-6.83929118071316,-23.50203360111121,3716723.630531991,3.794385826916409,-16.61026852150759,-16.72890902180383
-105.92,32.6,-19.08994678945601,-31.13557121064514,-7.766325828793707,-23.36924538185143,3718107.239909953,3.795795169479889,-16.61530747443111,-16.71650332449004
-105.92,32.61,-19.37077765144932,-31.76781872598804,-9.680772064419688,-22.08704666156835,3717362.812981156,3.79503201045966,-16.62297766659734,-16.67538892259056
-105.92,32.62,-19.42470836619759,-32.18350077483046,-12.27010859489694,-19.91339217993352,3714499.962396395,3.792106168799405,-16.63327941663259,-16.71432057571208
-105.92,32.63,-19.19115638779476,-32.32453940355481,-13.38211815121136,-18.94242125234345,3708723.740956325,3.786206094762806,-16.64703364954819,-16.67181714223244
-105.92,32.64,-18.57606627539644,-32.09941282308137,-13.55358314770004,-18.54582967538133,3700660.861899192,3.777971601770357,-16.66360915391664,-16.76314726529291
-105.92,32.65,-17.49028846530564,-31.42127396406431,-13.31352798790975,-18.10774597615456,3692793.735096578,3.769936963622299,-16.6804794750527,-16.72180780020722
-105.92,32.66,-15.98027165495296,-30.33689320895064,-13.03462117423055,-17.30227203472009,3685401.608614968,3.762387261197662,-16.69736656010733,-16.80765598878685
-105.92,32.67,-14.15953156867181,-28.95876399471308,-11.64614149958434,-17.31262249512874,3678574.680860083,3.75541457579559,-16.7141845579074,-16.85556236057558
-105.92,32.68,-12.12886570214323,-27.38658504914201,-10.20255159320444,-17.18403345593757,3672063.126945059,3.748763862829064,-16.73119393982794,-16.77419807404515
-105.92,32.69,-9.97478969230724,-25.70576628181152,-11.89484618591231,-13.81092009589921,3665820.153224866,3.742387350477634,-16.74844709709036,-16.82514680869017
-105.92,32.7,-7.778591299211257,-23.9965094148647,-12.57709763626714,-11.41941177859756,3659480.413626703,3.735912061389694,-16.7663208163913,-16.88288556519602
-105.92,32.71,-5.618375174075481,-22.33586263081088,-6.833431150487032,-15.50243148032385,3652645.024434953,3.728930781385713,-16.78522530989529,-16.90444007166195
-105.92,32.72,-3.580434435076313,-20.80909939789854,-5.339647738526452,-15.46945165937208,3645525.870067721,3.721659821200126,-16.80494645355887,-16.93294876003187
-105.92,32.73,-1.781833076260227,-19.53232058045251,-4.050924878426863,-15.48139570202564,3638066.598494657,3.714041652715131,-16.82554315230987,-16.88091170884544
-105.92,32.74,-0.1535995981103042,-18.43566529163945,-3.155397279700002,-15.28026801193945,3630307.175343962,3.706117077018619,-16.84697517474038,-16.95406239339917
-105.92,32.75,1.269168247919879,-17.55373441307893,-2.711878196614431,-14.8418562164645,3621967.850871851,3.697600503506401,-16.8695278780926,-17.00478763212763
-105.92,32.76,2.393420970220177,-16.97939217425301,-1.85526510524381,-15.1241270690092,3612350.807312453,3.687779544920822,-16.89391261861017,-17.05620877470774
-105.92,32.77,3.286258882093534,-16.64533919060341,-0.8840910724074942,-15.76124811819591,3601502.835366893,3.676701972238525,-16.92007980333747,-16.90583416208728
-105.92,32.78,3.989532464853255,-16.5094783261593,-0.5721603234559604,-15.93731800270334,3589946.542016362,3.664901307160901,-16.9474933056021,-17.03471006709948
-105.92,32.79,4.538479854192701,-16.53623627563502,-0.2187741878433385,-16.31746208779168,3577953.246964628,3.652654535890201,-16.9758727604608,-17.01053475942846
-105.92,32.8,4.970975544085377,-16.68728848028695,-0.1267170074347,-16.56057147285225,3565142.671165762,3.639573441286776,-17.00560224300723,-17.03271848467175
-105.92,32.81,5.329452948251856,-16.91962807663367,-0.1475251060529401,-16.77210297058073,3551145.92354801,3.625281433231017,-17.03705344969298,-17.0871191473288
-105.92,32.82,5.66492870219372,-17.18156143071246,-0.1359649611917519,-17.04559646952071,3535455.111078231,3.609260019152469,-17.07073924066253,-17.08313334038752
-105.92,32.83,6.005601931086858,-17.44417074548255,-0.08212034673462083,-17.36205039874793,3518297.708588206,3.591741426737427,-17.10642103109157,-17.24979098887665
-105.92,32.84,6.359922929834283,-17.69830725918291,-0.08702605323148971,-17.61128120595142,3500323.347931192,3.573388851990443,-17.14342855830456,-17.3940891458864
-105.92,32.85,6.718942013605556,-17.95222588124307,-0.4488683352075985,-17.50335754603547,3482706.752983985,3.555401540994497,-17.1805548163025,-17.39852582445859
-105.92,32.86,7.06181987401942,-18.22602785212075,-0.8890674372306619,-17.33696041489009,3465628.613638354,3.537963954125888,-17.21760690892811,-17.23864494662439
-105.92,32.87,7.373292541276896,-18.53418203332694,-0.101563947448616,-18.43261808587833,3449344.157914107,3.521336644979998,-17.25431518937,-17.72830053261138
-105.92,32.88,7.642697468494589,-18.88651769229182,-0.1482553752025457,-18.73826231708927,3433607.445922538,3.505268538743642,-17.29092100123735,-17.50087152490207
-105.92,32.89,7.863108387085958,-19.28912181088526,-0.3280180563944908,-18.96110375449077,3417636.890051955,3.488961734950577,-17.32821189624642,-17.398888987374
-105.92,32.9,8.030628015156253,-19.74507828566857,-0.3090609332174876,-19.43601735245108,3400622.702676313,3.471589547304687,-17.36700361579031,-17.43773785026679
-105.92,32.91,8.143838802570826,-20.25504111767805,-0.2531600833363579,-20.00188103434169,3386173.579891646,3.456835980580772,-17.40360063634422,-17.34282637902827
-105.92,32.92,8.203421521924611,-20.81762847056234,-0.1601627131351896,-20.65746575742715,3376527.450916487,3.44698565640046,-17.43570626688054,-17.58359222756568
-105.92,32.93,8.211954889942717,-21.42962333137257,-0.2404258158070969,-21.18919751556547,3371684.799728746,3.442039056466871,-17.46330742967012,-17.55346260572992
-105.92,32.94,8.173883926509006,-22.08599329707067,-0.5715886428607901,-21.51440465420988,3371601.59464304,3.441951217979716,-17.48643598969328,-17.52697760531879
-105.92,32.95,8.09561979330465,-22.77976555044006,-0.1190121855197285,-22.66075336492033,3376519.780819764,3.446969121891156,-17.50483139198185,-17.47356380794088
-105.92,32.96,7.985710220236797,-23.50181960373448,-0.2225560710888132,-23.27926353264566,3387168.76657568,3.457837381721954,-17.51773499911604,-17.56144717564048
-105.92,32.97,7.855013473381405,-24.24066805539769,-0.2108000885423253,-24.02986796685537,3403727.288302924,3.474738448017439,-17.52494991374956,-17.64438748012655
-105.92,32.98,7.716974685790774,-24.98213785026019,-0.7918636665463322,-24.19027418371385,3425686.243306885,3.497152581983622,-17.52698103259438,-17.99342512962239
-105.92,32.99,7.590874336943671,-25.70610133766604,-0.1180424056977567,-25.58805893196828,3451834.421491623,3.523843292478077,-17.52504963762592,-17.49761591515507
-105.92,33,7.538087836954219,-26.35023785442172,-0.1396988438466493,-26.21053901057507,3481306.286175783,3.553926976746826,-17.52002378408118,-18.05647467928832
-105.92,33.01,7.603566681864322,-26.86865357500938,-1.20405218506053,-25.66460138994885,3513684.779051023,3.586977868339537,-17.51231338176746,-17.62009085551082
-105.92,33.02,7.707620253720961,-27.34038974815485,-0.2291777809189799,-27.11121196723587,3548551.626382765,3.62256896146037,-17.50232930036863,-17.55902423190691
-105.92,33.03,7.924370934015315,-27.69097197168594,-1.30613692926796,-26.38483504241798,3586126.272863984,3.660924271456307,-17.4898311390087,-17.80156588496553
-105.92,33.04,8.183138389205851,-27.99070696742274,-5.134675869111319,-22.85603109831142,3627710.227983174,3.703372446059234,-17.47347364538877,-17.62505784481159
-105.92,33.05,8.463136178477725,-28.25982581645803,-26.5710268493578,-1.688798967100229,3671564.316741072,3.748138027873877,-17.45501548396912,-17.47156594262711
-105.92,33.06,8.753848394553643,-28.50806437920255,-29.40532183787499,0.8972574586724384,3714332.060036229,3.791794532477937,-17.43786618875906,-17.4613672958054
-105.92,33.07,9.047666739512351,-28.74202990547928,-28.89106445045927,0.1490345449799833,3755182.9889937,3.833494175054914,-17.42285646776309,-17.66025643629166
-105.92,33.08,9.338079683831893,-28.96706290722068,-27.88293827225644,-1.08412463496424,3793910.998348751,3.873026557300916,-17.41017954725608,-17.58270956544445
-105.92,33.09,9.624497506993066,-29.18251834622788,-27.3171897136755,-1.865328632552377,3829848.700718243,3.909710380648808,-17.40049948981919,-17.36804046806556
-105.92,33.1,9.878718532781932,-29.41548359811713,-24.62244448522056,-4.793039112896576,3862006.888010585,3.94253581765543,-17.39480885421157,-17.44918523344488
-105.92,33.11,10.09859468134528,-29.667527691141,-23.85800913162379,-5.809518559517212,3889651.995083535,3.970754017576392,-17.3938392210056,-17.42675049359587
-105.92,33.12,10.32267072748073,-29.90002173927496,-23.00431416667258,-6.89570757260238,3912740.734034651,3.99432080161727,-17.39761752844073,-17.44200871746676
-105.92,33.13,10.55180794455373,-30.11207656615443,-21.86049494129554,-8.251581624858886,3931365.748867906,4.013330757085946,-17.40603200920906,-17.49995924949964
-105.92,33.14,10.79371193210682,-30.29585444247641,-15.50417492891032,-14.79167951356609,3946127.510380701,4.028396885006321,-17.41845257355568,-17.62685719381832
-105.92,33.15,11.05690154230251,-30.44252756881906,-15.77383707456351,-14.66869049425555,3957293.623682073,4.039792379307046,-17.43458906051595,-17.59931783401714
-105.92,33.16,11.3498963777165,-30.5430677115437,-26.48914146501833,-4.053926246525371,3965316.064472022,4.04797864705176,-17.45396324777624,-17.39569120316134
-105.92,33.17,11.68166854382434,-30.58781842151802,-36.37981216509692,5.791993743578892,3970156.886212162,4.052916958814848,-17.47659723098715,-17.2632790502833
-105.92,33.18,12.06516771516908,-30.56304805598484,-27.38333814981842,-3.179709906166412,3970660.168372197,4.053427307502492,-17.50365459416751,-17.6936559459709
